87,1,1,252,1633234736276,2,6,1
88,1,1,637,1633234736276,4,9,1
89,1,1,2767,1633234736276,1,5,1
90,1,1,1215,1633234736276,8,13,1
91,1,1,769,1633234736276,1,7,1
92,1,1,785,1633234736276,3,7,1
93,1,1,2283,1633234736276,4,12,1
94,1,1,1442,1633234736276,8,15,1
95,1,1,2075,1633234736276,10,9,1
96,1,1,353,1633234736276,5,14,1
97,1,1,687,1633234736276,2,12,1
98,1,1,2137,1633234736276,9,6,1
99,1,1,1636,1633234736276,9,5,1
100,1,1,1283,1633234736276,7,13,1
101,1,1,727,1633234736276,1,13,1
102,1,1,1175,1633234736276,10,15,1
103,1,1,881,1633234736276,3,12,1
104,1,1,1300,1633234736276,3,15,1
105,1,1,2195,1633234736276,9,6,1
106,1,1,2199,1633234736276,10,5,1
107,1,1,890,1633234736276,8,7,1
108,1,1,2165,1633234736276,4,8,1
109,1,1,878,1633234736276,1,5,1
110,1,1,1692,1633234736276,2,13,1
111,1,1,241,1633234736276,6,10,1
112,1,1,899,1633234736276,6,5,1
113,1,1,1232,1633234736276,8,15,1
114,1,1,66,1633234736276,7,7,1
115,1,1,2906,1633234736276,8,11,1
116,1,1,2876,1633234736276,5,11,1
117,1,1,735,1633234736276,7,11,1
118,1,1,2629,1633234736276,8,5,1
119,1,1,1778,1633234736276,2,6,1
120,1,1,185,1633234736276,7,7,1
121,1,1,1769,1633234736276,2,8,1
122,1,1,1453,1633234736276,5,14,1
123,1,1,154,1633234736276,8,6,1
124,1,1,2016,1633234736276,8,15,1
125,1,1,281,1633234736276,3,11,1
126,1,1,1301,1633234736276,8,5,1
127,1,1,360,1633234736276,3,10,1
128,1,1,683,1633234736276,8,6,1
129,1,1,72,1633234736276,5,7,1
130,1,1,1703,1633234736276,7,9,1
131,1,1,299,1633234736276,5,5,1
132,1,1,2420,1633234736276,4,11,1
133,1,1,410,1633234736276,8,10,1
134,1,1,2024,1633234736276,7,7,1
135,1,1,526,1633234736276,1,14,1
136,1,1,2329,1633234736276,2,11,1
137,1,1,2493,1633234736276,5,7,1
138,1,1,2307,1633234736276,2,10,1
139,1,1,1475,1633234736276,10,7,1
140,1,1,142,1633234736276,4,12,1
141,1,1,538,1633234736276,3,6,1
142,1,1,1789,1633234736276,10,13,1
143,1,1,463,1633234736276,7,11,1
144,1,1,2675,1633234736276,10,6,1
145,1,1,2838,1633234736276,7,10,1
146,1,1,2423,1633234736276,7,5,1
147,1,1,2885,1633234736276,2,8,1
148,1,1,2670,1633234736276,3,15,1
149,1,1,2058,1633234736276,7,10,1
150,1,1,786,1633234736276,1,7,1
151,1,1,2722,1633234736276,7,10,1
152,1,1,1345,1633234736276,10,11,1
153,1,1,2036,1633234736276,5,8,1
154,1,1,439,1633234736276,7,9,1
155,1,1,1120,1633234736276,7,8,1
156,1,1,884,1633234736276,6,5,1
157,1,1,1725,1633234736276,2,5,1
158,1,1,2936,1633234736276,7,9,1
159,1,1,2709,1633234736276,1,9,1
160,1,1,1016,1633234736276,1,12,1
161,1,1,392,1633234736276,9,13,1
162,1,1,1244,1633234736276,3,12,1
163,1,1,80,1633234736276,9,12,1
164,1,1,2886,1633234736276,3,15,1
165,1,1,1127,1633234736276,8,13,1
166,1,1,749,1633234736276,9,10,1
167,1,1,1173,1633234736276,2,14,1
168,1,1,357,1633234736276,7,9,1
169,1,1,1133,1633234736276,5,14,1
170,1,1,1516,1633234736276,6,15,1
171,1,1,1900,1633234736276,8,6,1
172,1,1,1630,1633234736276,1,11,1
173,1,1,469,1633234736276,8,7,1
174,1,1,1130,1633234736276,5,7,1
175,1,1,982,1633234736276,1,6,1
176,1,1,55,1633234736276,8,7,1
177,1,1,1849,1633234736276,7,10,1
178,1,1,1323,1633234736276,9,15,1
179,1,1,1615,1633234736276,4,14,1
180,1,1,907,1633234736276,6,12,1
181,1,1,695,1633234736276,7,15,1
182,1,1,2584,1633234736276,8,10,1
183,1,1,1949,1633234736276,10,11,1
184,1,1,1657,1633234736276,4,11,1
185,1,1,248,1633234736276,5,11,1
186,1,1,958,1633234736276,2,9,1
187,1,1,2129,1633234736276,6,7,1
188,1,1,2692,1633234736276,4,9,1
189,1,1,2414,1633234736276,5,15,1
190,1,1,8,1633234736276,4,12,1
191,1,1,595,1633234736276,7,12,1
192,1,1,277,1633234736276,10,6,1
193,1,1,1356,1633234736276,6,10,1
194,1,1,542,1633234736276,1,6,1
195,1,1,2051,1633234736276,2,14,1
196,1,1,2392,1633234736276,5,10,1
197,1,1,728,1633234736276,3,9,1
198,1,1,52,1633234736276,9,14,1
199,1,1,1739,1633234736276,3,8,1
200,1,1,2746,1633234736276,5,13,1
201,1,1,453,1633234736276,10,6,1
202,1,1,2027,1633234736276,1,12,1
203,1,1,346,1633234736276,1,14,1
204,1,1,1026,1633234736276,2,6,1
205,1,1,1509,1633234736276,6,12,1
206,1,1,543,1633234736276,6,8,1
207,1,1,2354,1633234736276,4,8,1
208,1,1,171,1633234736276,5,12,1
209,1,1,2894,1633234736276,4,9,1
210,1,1,1773,1633234736276,8,11,1
211,1,1,1422,1633234736276,4,6,1
212,1,1,2757,1633234736276,3,11,1
213,1,1,1970,1633234736276,2,9,1
214,1,1,207,1633234736276,3,13,1
215,1,1,1551,1633234736276,6,10,1
216,1,1,1407,1633234736276,7,14,1
217,1,1,1103,1633234736276,5,11,1
218,1,1,156,1633234736276,1,8,1
219,1,1,2608,1633234736276,6,13,1
220,1,1,1727,1633234736276,9,14,1
221,1,1,2245,1633234736276,5,8,1
222,1,1,1965,1633234736276,9,8,1
223,1,1,2098,1633234736276,5,9,1
224,1,1,700,1633234736276,8,11,1
225,1,1,214,1633234736276,6,10,1
226,1,1,2549,1633234736276,10,9,1
227,1,1,1693,1633234736276,9,6,1
228,1,1,2388,1633234736276,1,14,1
229,1,1,2043,1633234736276,8,12,1
230,1,1,322,1633234736276,9,13,1
231,1,1,356,1633234736276,10,14,1
232,1,1,2907,1633234736276,4,10,1
233,1,1,1246,1633234736276,2,13,1
234,1,1,2771,1633234736276,8,12,1
235,1,1,2684,1633234736276,9,5,1
236,1,1,2468,1633234736276,8,6,1
237,1,1,849,1633234736276,5,9,1
238,1,1,1401,1633234736276,1,14,1
239,1,1,2892,1633234736276,4,15,1
240,1,1,2567,1633234736276,2,9,1
241,1,1,904,1633234736276,1,10,1
242,1,1,2914,1633234736276,8,12,1
243,1,1,731,1633234736276,7,8,1
244,1,1,1865,1633234736276,2,15,1
245,1,1,1666,1633234736276,10,12,1
246,1,1,1716,1633234736276,3,7,1
247,1,1,1470,1633234736276,5,10,1
248,1,1,2974,1633234736276,9,8,1
249,1,1,2048,1633234736276,3,8,1
250,1,1,444,1633234736276,4,6,1
251,1,1,1034,1633234736276,5,11,1
252,1,1,468,1633234736276,4,10,1
253,1,1,2839,1633234736276,2,8,1
254,1,1,2678,1633234736276,2,10,1
255,1,1,332,1633234736276,3,7,1
256,1,1,580,1633234736276,8,10,1
257,1,1,2932,1633234736276,7,10,1
258,1,1,76,1633234736276,10,6,1
259,1,1,1025,1633234736276,3,6,1
260,1,1,2215,1633234736276,2,13,1
261,1,1,601,1633234736276,1,13,1
262,1,1,2641,1633234736276,10,14,1
263,1,1,1787,1633234736276,5,6,1
264,1,1,2783,1633234736276,7,5,1
265,1,1,2826,1633234736276,4,15,1
266,1,1,2330,1633234736276,10,9,1
267,1,1,1568,1633234736276,2,7,1
268,1,1,2966,1633234736276,9,9,1
269,1,1,843,1633234736276,1,15,1
270,1,1,1077,1633234736276,1,15,1
271,1,1,2177,1633234736276,5,6,1
272,1,1,2091,1633234736276,5,12,1
273,1,1,1314,1633234736276,8,6,1
274,1,1,38,1633234736276,8,15,1
275,1,1,1947,1633234736276,2,12,1
276,1,1,1432,1633234736276,5,5,1
277,1,1,79,1633234736276,8,13,1
278,1,1,2872,1633234736276,10,8,1
279,1,1,1287,1633234736276,6,13,1
280,1,1,339,1633234736276,4,8,1
281,1,1,1151,1633234736276,1,11,1
282,1,1,2765,1633234736276,1,6,1
283,1,1,1198,1633234736276,1,6,1
284,1,1,1811,1633234736276,9,14,1
285,1,1,2410,1633234736276,2,10,1
286,1,1,10,1633234736276,9,8,1
287,1,1,1983,1633234736276,7,13,1
288,1,1,1581,1633234736276,8,12,1
289,1,1,894,1633234736276,1,6,1
290,1,1,2863,1633234736276,2,11,1
291,1,1,1302,1633234736276,7,12,1
292,1,1,2040,1633234736276,6,6,1
293,1,1,1885,1633234736276,7,6,1
294,1,1,96,1633234736276,4,6,1
295,1,1,1403,1633234736276,8,13,1
296,1,1,2213,1633234736276,1,6,1
297,1,1,1252,1633234736276,2,9,1
298,1,1,2944,1633234736276,6,12,1
299,1,1,2773,1633234736276,9,10,1
300,1,1,1047,1633234736276,8,12,1
301,1,1,1911,1633234736276,10,7,1
302,1,1,2602,1633234736276,10,15,1
303,1,1,2125,1633234736276,5,15,1
304,1,1,1035,1633234736276,3,7,1
305,1,1,308,1633234736276,2,15,1
306,1,1,2436,1633234736276,6,13,1
307,1,1,2032,1633234736276,9,7,1
308,1,1,2276,1633234736276,4,10,1
309,1,1,1033,1633234736276,1,5,1
310,1,1,1852,1633234736276,9,7,1
311,1,1,2480,1633234736276,5,10,1
312,1,1,1894,1633234736276,4,14,1
313,1,1,2681,1633234736276,4,6,1
314,1,1,132,1633234736276,10,12,1
315,1,1,1096,1633234736276,2,12,1
316,1,1,608,1633234736276,4,6,1
317,1,1,2648,1633234736276,5,11,1
318,1,1,1319,1633234736276,1,11,1
319,1,1,2117,1633234736276,5,6,1
320,1,1,840,1633234736276,4,13,1
321,1,1,1916,1633234736276,2,5,1
322,1,1,7,1633234736276,10,14,1
323,1,1,2144,1633234736276,2,9,1
324,1,1,1664,1633234736276,1,13,1
325,1,1,423,1633234736276,9,11,1
326,1,1,475,1633234736276,9,10,1
327,1,1,2338,1633234736276,4,5,1
328,1,1,1609,1633234736276,9,15,1
329,1,1,1148,1633234736276,1,8,1
330,1,1,2042,1633234736276,8,14,1
331,1,1,1680,1633234736276,7,8,1
332,1,1,1010,1633234736276,4,9,1
333,1,1,1328,1633234736276,6,12,1
334,1,1,1068,1633234736276,5,14,1
335,1,1,1665,1633234736276,9,7,1
336,1,1,893,1633234736276,10,14,1
337,1,1,641,1633234736276,7,6,1
338,1,1,276,1633234736276,2,15,1
339,1,1,784,1633234736276,6,6,1
340,1,1,1339,1633234736276,10,13,1
341,1,1,1059,1633234736276,7,11,1
342,1,1,552,1633234736276,1,12,1
343,1,1,1648,1633234736276,2,5,1
344,1,1,935,1633234736276,2,14,1
345,1,1,1452,1633234736276,1,5,1
346,1,1,2943,1633234736276,9,11,1
347,1,1,748,1633234736276,8,5,1
348,1,1,579,1633234736276,9,9,1
349,1,1,664,1633234736276,10,5,1
350,1,1,2945,1633234736276,8,11,1
351,1,1,1273,1633234736276,4,5,1
352,1,1,466,1633234736276,10,5,1
353,1,1,361,1633234736276,3,15,1
354,1,1,1580,1633234736276,1,12,1
355,1,1,138,1633234736276,9,10,1
356,1,1,1805,1633234736276,8,13,1
357,1,1,2485,1633234736276,5,13,1
358,1,1,1081,1633234736276,7,13,1
359,1,1,631,1633234736276,9,5,1
360,1,1,1384,1633234736276,10,6,1
361,1,1,1704,1633234736276,2,10,1
362,1,1,2327,1633234736276,10,15,1
363,1,1,1370,1633234736276,9,6,1
364,1,1,2018,1633234736276,5,8,1
365,1,1,146,1633234736276,4,6,1
366,1,1,2531,1633234736276,5,10,1
367,1,1,68,1633234736276,7,14,1
368,1,1,1420,1633234736276,10,8,1
369,1,1,2628,1633234736276,6,14,1
370,1,1,627,1633234736276,6,7,1
371,1,1,2497,1633234736276,5,13,1
372,1,1,1930,1633234736276,8,6,1
373,1,1,1995,1633234736276,1,14,1
374,1,1,426,1633234736276,8,5,1
375,1,1,2441,1633234736276,2,7,1
376,1,1,1007,1633234736276,2,13,1
377,1,1,788,1633234736276,2,5,1
378,1,1,2462,1633234736276,10,5,1
379,1,1,231,1633234736276,5,14,1
380,1,1,2969,1633234736276,2,12,1
381,1,1,2078,1633234736276,8,6,1
382,1,1,747,1633234736276,3,7,1
383,1,1,2479,1633234736276,8,10,1
384,1,1,1707,1633234736276,4,6,1
385,1,1,1256,1633234736276,5,7,1
386,1,1,706,1633234736276,7,6,1
387,1,1,2385,1633234736276,1,13,1
388,1,1,2730,1633234736276,4,15,1
389,1,1,153,1633234736276,2,7,1
390,1,1,17,1633234736276,6,7,1
391,1,1,2174,1633234736276,1,11,1
392,1,1,1135,1633234736276,4,14,1
393,1,1,1602,1633234736276,8,6,1
394,1,1,2835,1633234736276,4,7,1
395,1,1,1597,1633234736276,4,6,1
396,1,1,126,1633234736276,3,14,1
397,1,1,2736,1633234736276,2,13,1
398,1,1,1628,1633234736276,5,5,1
399,1,1,1919,1633234736276,6,11,1
400,1,1,2960,1633234736276,4,14,1
401,1,1,1646,1633234736276,2,15,1
402,1,1,535,1633234736276,5,7,1
403,1,1,1441,1633234736276,2,11,1
404,1,1,1921,1633234736276,7,14,1
405,1,1,812,1633234736276,4,11,1
406,1,1,283,1633234736276,6,10,1
407,1,1,1487,1633234736276,6,14,1
408,1,1,1041,1633234736276,1,13,1
409,1,1,875,1633234736276,5,14,1
410,1,1,1892,1633234736276,10,6,1
411,1,1,680,1633234736276,5,6,1
412,1,1,2513,1633234736276,9,11,1
413,1,1,762,1633234736276,1,8,1
414,1,1,2533,1633234736276,4,7,1
415,1,1,569,1633234736276,4,13,1
416,1,1,2610,1633234736276,10,10,1
417,1,1,1157,1633234736276,4,11,1
418,1,1,60,1633234736276,1,7,1
419,1,1,147,1633234736276,2,11,1
420,1,1,1890,1633234736276,7,8,1
421,1,1,1205,1633234736276,7,10,1
422,1,1,1563,1633234736276,10,15,1
423,1,1,1511,1633234736276,3,13,1
424,1,1,1105,1633234736276,1,5,1
425,1,1,1870,1633234736276,7,5,1
426,1,1,379,1633234736276,8,6,1
427,1,1,1763,1633234736276,7,13,1
428,1,1,2214,1633234736276,8,13,1
429,1,1,1233,1633234736276,3,7,1
430,1,1,2467,1633234736276,3,12,1
431,1,1,1548,1633234736276,9,14,1
432,1,1,1984,1633234736276,1,11,1
433,1,1,333,1633234736276,2,10,1
434,1,1,167,1633234736276,1,6,1
435,1,1,1945,1633234736276,6,13,1
436,1,1,274,1633234736276,9,8,1
437,1,1,2164,1633234736276,1,9,1
438,1,1,2799,1633234736276,7,10,1
439,1,1,2241,1633234736276,1,5,1
440,1,1,1532,1633234736276,2,9,1
441,1,1,1519,1633234736276,9,13,1
442,1,1,2551,1633234736276,2,12,1
443,1,1,1582,1633234736276,10,9,1
444,1,1,172,1633234736276,9,7,1
445,1,1,2328,1633234736276,2,8,1
446,1,1,1675,1633234736276,9,10,1
447,1,1,1335,1633234736276,10,9,1
448,1,1,243,1633234736276,10,11,1
449,1,1,1094,1633234736276,2,9,1
450,1,1,1978,1633234736276,5,7,1
451,1,1,584,1633234736276,2,9,1
452,1,1,1839,1633234736276,8,7,1
453,1,1,1005,1633234736276,6,15,1
454,1,1,2853,1633234736276,8,5,1
455,1,1,635,1633234736276,8,12,1
456,1,1,2044,1633234736276,7,12,1
457,1,1,2615,1633234736276,4,14,1
458,1,1,2132,1633234736276,5,14,1
459,1,1,369,1633234736276,8,10,1
460,1,1,242,1633234736276,1,9,1
461,1,1,198,1633234736276,8,10,1
462,1,1,2657,1633234736276,2,7,1
463,1,1,492,1633234736276,1,15,1
464,1,1,3,1633234736276,8,9,1
465,1,1,166,1633234736276,8,7,1
466,1,1,1891,1633234736276,9,11,1
467,1,1,1689,1633234736276,6,15,1
468,1,1,2228,1633234736277,7,7,1
469,1,1,2698,1633234736277,2,8,1
470,1,1,715,1633234736277,1,15,1
471,1,1,1957,1633234736277,4,15,1
472,1,1,1411,1633234736277,9,6,1
473,1,1,833,1633234736277,10,6,1
474,1,1,2271,1633234736277,9,9,1
475,1,1,385,1633234736277,6,8,1
476,1,1,2512,1633234736277,9,7,1
477,1,1,2662,1633234736277,8,12,1
478,1,1,871,1633234736277,4,12,1
479,1,1,2152,1633234736277,7,5,1
480,1,1,1650,1633234736277,8,6,1
481,1,1,1146,1633234736277,10,5,1
482,1,1,428,1633234736277,4,10,1
483,1,1,932,1633234736277,1,8,1
484,1,1,954,1633234736277,6,13,1
485,1,1,2386,1633234736277,4,8,1
486,1,1,1291,1633234736277,10,8,1
487,1,1,2003,1633234736277,7,6,1
488,1,1,1235,1633234736277,2,8,1
489,1,1,2727,1633234736277,8,14,1
490,1,1,2280,1633234736277,3,12,1
491,1,1,924,1633234736277,1,8,1
492,1,1,1247,1633234736277,5,13,1
493,1,1,1816,1633234736277,9,12,1
494,1,1,2053,1633234736277,6,8,1
495,1,1,2218,1633234736277,3,8,1
496,1,1,1555,1633234736277,6,14,1
497,1,1,39,1633234736277,4,8,1
498,1,1,1107,1633234736277,9,13,1
499,1,1,446,1633234736277,8,15,1
500,1,1,2123,1633234736277,7,12,1
501,1,1,1114,1633234736277,8,9,1
502,1,1,826,1633234736277,5,10,1
503,1,1,562,1633234736277,7,15,1
504,1,1,2509,1633234736277,9,6,1
505,1,1,1708,1633234736277,5,8,1
506,1,1,971,1633234736277,3,6,1
507,1,1,2084,1633234736277,6,14,1
508,1,1,2506,1633234736277,6,14,1
509,1,1,1409,1633234736277,7,6,1
510,1,1,2696,1633234736277,3,10,1
511,1,1,623,1633234736277,7,13,1
512,1,1,1318,1633234736277,2,9,1
513,1,1,2476,1633234736277,10,9,1
514,1,1,1062,1633234736277,4,9,1
515,1,1,1254,1633234736277,6,11,1
516,1,1,2356,1633234736277,1,10,1
517,1,1,2846,1633234736277,6,15,1
518,1,1,2656,1633234736277,7,5,1
519,1,1,2686,1633234736277,7,15,1
520,1,1,2622,1633234736277,10,11,1
521,1,1,2054,1633234736277,6,7,1
522,1,1,1508,1633234736277,6,14,1
523,1,1,2292,1633234736277,7,10,1
524,1,1,267,1633234736277,5,7,1
525,1,1,2265,1633234736277,8,7,1
526,1,1,1552,1633234736277,6,5,1
527,1,1,2472,1633234736277,9,12,1
528,1,1,1594,1633234736277,4,11,1
529,1,1,1185,1633234736277,3,5,1
530,1,1,629,1633234736277,9,10,1
531,1,1,1640,1633234736277,10,13,1
532,1,1,1848,1633234736277,4,9,1
533,1,1,1477,1633234736277,10,14,1
534,1,1,529,1633234736277,5,14,1
535,1,1,1289,1633234736277,6,10,1
536,1,1,1845,1633234736277,8,11,1
537,1,1,581,1633234736277,8,5,1
538,1,1,2302,1633234736277,2,7,1
539,1,1,2694,1633234736277,6,11,1
540,1,1,927,1633234736277,10,15,1
541,1,1,2810,1633234736277,3,12,1
542,1,1,2849,1633234736277,6,15,1
543,1,1,1498,1633234736277,9,15,1
544,1,1,2691,1633234736277,2,15,1
545,1,1,564,1633234736277,1,10,1
546,1,1,2856,1633234736277,8,7,1
547,1,1,341,1633234736277,6,6,1
548,1,1,279,1633234736277,2,12,1
549,1,1,2430,1633234736277,2,6,1
550,1,1,2738,1633234736277,1,10,1
551,1,1,2902,1633234736277,4,9,1
552,1,1,2296,1633234736277,1,14,1
553,1,1,143,1633234736277,8,11,1
554,1,1,2052,1633234736277,8,5,1
555,1,1,598,1633234736277,2,14,1
556,1,1,2422,1633234736277,1,9,1
557,1,1,698,1633234736277,9,10,1
558,1,1,2312,1633234736277,8,7,1
559,1,1,1859,1633234736277,10,10,1
560,1,1,1964,1633234736277,5,15,1
561,1,1,2399,1633234736277,1,14,1
562,1,1,1320,1633234736277,7,10,1
563,1,1,2353,1633234736277,3,11,1
564,1,1,2291,1633234736277,7,11,1
565,1,1,596,1633234736277,6,6,1
566,1,1,381,1633234736277,4,13,1
567,1,1,2094,1633234736277,7,6,1
568,1,1,51,1633234736277,2,9,1
569,1,1,213,1633234736277,10,14,1
570,1,1,965,1633234736277,10,14,1
571,1,1,2285,1633234736277,2,9,1
572,1,1,2104,1633234736277,3,11,1
573,1,1,2983,1633234736277,10,10,1
574,1,1,1036,1633234736277,2,15,1
575,1,1,910,1633234736277,5,14,1
576,1,1,352,1633234736277,1,7,1
577,1,1,2566,1633234736277,2,15,1
578,1,1,2583,1633234736277,10,10,1
579,1,1,1898,1633234736277,1,10,1
580,1,1,174,1633234736277,8,10,1
581,1,1,1459,1633234736277,10,14,1
582,1,1,1250,1633234736277,2,14,1
583,1,1,1544,1633234736277,2,8,1
584,1,1,365,1633234736277,10,5,1
585,1,1,2569,1633234736277,1,12,1
586,1,1,414,1633234736277,7,5,1
587,1,1,1547,1633234736277,10,13,1
588,1,1,1237,1633234736277,10,10,1
589,1,1,2801,1633234736277,10,13,1
590,1,1,2062,1633234736277,9,7,1
591,1,1,1463,1633234736277,7,6,1
592,1,1,2189,1633234736277,1,5,1
593,1,1,1604,1633234736277,4,6,1
594,1,1,1651,1633234736277,3,13,1
595,1,1,230,1633234736277,5,14,1
596,1,1,662,1633234736277,6,5,1
597,1,1,405,1633234736277,3,5,1
598,1,1,1402,1633234736277,5,15,1
599,1,1,539,1633234736277,5,11,1
600,1,1,1223,1633234736277,8,14,1
601,1,1,776,1633234736277,10,14,1
602,1,1,1174,1633234736277,10,12,1
603,1,1,2451,1633234736277,6,10,1
604,1,1,2785,1633234736277,10,15,1
605,1,1,1538,1633234736277,4,7,1
606,1,1,829,1633234736277,9,13,1
607,1,1,2888,1633234736277,10,11,1
608,1,1,1622,1633234736277,10,15,1
609,1,1,2879,1633234736277,5,7,1
610,1,1,337,1633234736277,7,6,1
611,1,1,873,1633234736277,5,11,1
612,1,1,2947,1633234736277,6,15,1
613,1,1,2536,1633234736277,7,14,1
614,1,1,12,1633234736277,1,11,1
615,1,1,1766,1633234736277,1,12,1
616,1,1,1357,1633234736277,3,12,1
617,1,1,298,1633234736277,5,7,1
618,1,1,1086,1633234736277,3,8,1
619,1,1,233,1633234736277,10,10,1
620,1,1,2688,1633234736277,4,7,1
621,1,1,2788,1633234736277,4,14,1
622,1,1,1721,1633234736277,5,15,1
623,1,1,2649,1633234736277,5,12,1
624,1,1,278,1633234736277,5,14,1
625,1,1,1784,1633234736277,9,12,1
626,1,1,885,1633234736277,3,6,1
627,1,1,2618,1633234736277,5,7,1
628,1,1,290,1633234736277,10,14,1
629,1,1,2728,1633234736277,5,10,1
630,1,1,759,1633234736277,3,6,1
631,1,1,180,1633234736277,1,6,1
632,1,1,2704,1633234736277,8,14,1
633,1,1,9,1633234736277,5,15,1
634,1,1,624,1633234736277,4,13,1
635,1,1,659,1633234736277,4,7,1
636,1,1,1914,1633234736277,8,5,1
637,1,1,1779,1633234736277,1,6,1
638,1,1,1376,1633234736277,8,9,1
639,1,1,454,1633234736277,2,9,1
640,1,1,951,1633234736277,2,12,1
641,1,1,1486,1633234736277,5,5,1
642,1,1,1684,1633234736277,10,13,1
643,1,1,1931,1633234736277,5,7,1
644,1,1,2115,1633234736277,10,15,1
645,1,1,1292,1633234736277,8,8,1
646,1,1,1607,1633234736277,7,9,1
647,1,1,2878,1633234736277,8,9,1
648,1,1,1170,1633234736277,7,9,1
649,1,1,2263,1633234736277,8,8,1
650,1,1,2065,1633234736277,4,13,1
651,1,1,1861,1633234736277,2,11,1
652,1,1,3000,1633234736277,4,14,1
653,1,1,789,1633234736277,4,10,1
654,1,1,176,1633234736277,8,10,1
655,1,1,862,1633234736277,10,12,1
656,1,1,1587,1633234736277,5,6,1
657,1,1,2505,1633234736277,7,13,1
658,1,1,921,1633234736277,3,10,1
659,1,1,1449,1633234736277,3,5,1
660,1,1,813,1633234736277,8,13,1
661,1,1,2762,1633234736277,7,15,1
662,1,1,1951,1633234736277,8,11,1
663,1,1,1458,1633234736277,6,10,1
664,1,1,2528,1633234736277,5,5,1
665,1,1,805,1633234736277,8,15,1
666,1,1,1229,1633234736277,3,5,1
667,1,1,2527,1633234736277,5,11,1
668,1,1,1317,1633234736277,3,5,1
669,1,1,1724,1633234736277,7,5,1
670,1,1,192,1633234736277,1,7,1
671,1,1,938,1633234736277,2,15,1
672,1,1,1418,1633234736277,4,6,1
673,1,1,1772,1633234736277,9,15,1
674,1,1,1537,1633234736277,10,6,1
675,1,1,2417,1633234736277,6,7,1
676,1,1,1436,1633234736277,4,7,1
677,1,1,676,1633234736277,6,5,1
